S1,S2,S3,S4,S5,S6,S9,S10,S11,S12,S13,S14
40.83857,6.15375,7.26,24.2,7.139,29.645,38.07532266,9.973761626,14.8607724,22.39155525,11.43276294,22.10211703
32.88047,4.93553,5.76,13.44,5.664,19.68,33.80237868,7.587242937,11.69634309,18.1673537,9.983561731,15.01384705
30.43017,4.20153,2.86,16.2,4.31683,15.25,30.24646524,7.878927064,9.442989448,15.6886165,9.692238093,10.31110429
36.6281,6.45753,6.78,22.6,6.667,28.25,37.33629861,8.331265794,8.953192168,23.12495869,9.73344971,21.27040661
38.7082,5.86567,7.32,24.4,7.198,24.4,39.10259035,6.9808064,6.865002858,25.96725922,10.55278021,25.08398557
35.67153,6.06299,4.92,22.14,7.257,27.06,37.65842733,5.538483498,7.47725213,25.77537427,10.5246343,23.8687761
31.7255,8.33971,4.44,19.98,7.81789,17.76,36.70568695,6.822750853,8.754451783,23.37192911,10.08653206,20.3692776
28.02193,7.88607,10.197,13.39,6.82006,12.36,32.936069,7.345120409,10.02854521,17.57865172,10.13566612,12.93408413
23.93103,8.18764,18.746,3.64,7.00457,10.92,30.72842897,7.927778626,11.65702923,17.36531257,9.641797478,10.77456758
17.8221,6.62173,10.956,2.64,4.752,2.64,19.69879356,7.198344304,10.68217758,10.37175672,8.175388879,8.086686099
14.51093,4.79033,7.968,1.92,9.216,2.11014,13.55214662,7.016227862,5.395331169,6.649250406,7.338867366,5.44105206
11.54847,3.32883,3.71,1.575,6.72,2.16475,7.236528538,5.977045199,2.716972915,5.383699108,5.451772388,2.805952133
11.35703,4.49674,3.18,1.38,4.26,1.40811,5.774524308,4.67864981,2.640328885,4.875692655,4.737219566,1.828308909
11.15023,2.82379,2.65,1.1,3.55,2.4874,5.360963154,4.141344052,2.640328885,3.825903637,3.974842483,1.379856749
11.19117,2.90544,2.65,1,2.56508,1.39244,5.600102509,3.945868762,2.640328885,3.974567935,3.668916412,1.656396467
11.38123,4.56889,3.78,1.26,4.56,0.45348,5.560671827,4.58417708,2.640328885,4.612887921,4.224247234,1.57454513
16.1096,4.47741,3.498,1.419,5.016,0.45347,6.086478454,5.680959295,2.572816346,4.612887921,4.671081884,1.828308909
23.11033,4.45558,9.4,2.021,7.144,1.05191,8.601015356,9.257968162,4.189366544,6.827251773,6.298512535,2.92475187
33.235,6.45772,3.2,2.9337,8.052,12.012,15.04743187,9.183397026,5.062452744,11.21098062,7.368023292,7.027463343
48.5819,5.24164,4,15.3,10.98,12.24,26.95857702,9.174751407,8.001233903,18.06386345,9.435275253,10.25211922
62.68893,6.28527,7.866,28.014,8.28,20.668,45.64570678,13.38937705,15.51169669,25.25759362,12.57305917,22.27153966
69.5358,8.52728,6.66,36.54,8.0718,33.48,66.22467684,14.06264848,15.82434395,32.48701499,15.83458943,27.19949034
62.00347,7.26081,10.83,38.57,9.59585,31.54,66.61483572,12.70289352,14.04896286,31.71521639,15.6178541,27.19949034
59.59553,7.14415,5.887,38.773,13.943,32.394,65.66134229,11.28181615,12.72854576,33.83807928,13.64106731,28.59693565
62.64657,7.4176,11.229,39.991,14.381,49.171,72.23419399,11.01864351,15.45366655,37.67917776,15.02152891,34.86490319
52.7956,7.83535,10.773,38.367,13.797,37.724,65.26469254,10.21576546,14.11479451,36.6390744,16.37923669,27.39492027
43.4721,6.39718,8.664,30.856,11.096,21.219,52.45791664,7.490936697,7.102804327,29.88747801,12.25138666,21.98982102
35.55727,6.48931,2.21,26.39,9.49,22.048,38.88270381,6.472910121,6.898168564,25.98928106,10.5246343,23.06106901
32.6814,5.71641,7.068,20.212,9.052,18.55,37.40625688,6.472910121,6.881529566,24.00154495,10.5246343,22.37238724
29.61627,5.27766,6.783,24.157,8.687,20.182,33.83014375,6.185541636,8.191682718,22.08820889,10.00272121,21.92574055
27.37107,4.44909,5.7,20.3,14.6,19.96,35.03343449,6.991613249,9.122805751,19.19432893,9.641797478,18.94053129
28.43023,7.43053,7.112,2.76,16.3,21.1232,29.44432519,6.832595769,10.18825256,15.60195688,9.641797478,15.35551757
28.53373,7.33995,8.54,3.6,11.316,12.564,28.90304214,7.708881166,8.971026713,15.60714965,9.641797478,11.03714358
24.62963,8.29335,8.268,1.56,10.17,10.8888,24.05642323,7.902036366,12.0164655,11.95052789,9.621082797,7.719606373
20.29243,4.88441,3.248,1.16,8.814,5.568,18.05387686,7.641257374,6.356205271,8.7242144,8.406200301,6.843159961
18.51573,5.2215,5.618,1.06,6.554,6.8688,13.54322462,13.83406334,11.85868216,4.126514091,8.220884823,3.884314833
18.92527,4.3629,4.6,0.92,5.989,1.8216,13.35711347,10.99452409,10.00042174,4.159579323,7.797828532,3.697519193
14.90767,5.30477,9.27,1.8,5.198,2.682,11.78570459,8.554943131,7.737046969,4.484607261,6.75625774,3.321351443
9.7662,3.57101,9.064,1.76,5.085,2.6224,11.06957656,8.811437839,7.767267023,3.93091278,5.71843278,2.922914959
7.86047,4.22106,9.064,1.76,4.972,4.224,10.20843142,8.641267277,7.737046969,3.861240153,5.478483125,2.758306053
13.02997,3.6938,9.27,1.8,4.972,4.32,10.53919296,7.068453512,7.025957806,3.979734926,5.565273681,2.243908415
21.10207,6.02111,11.536,2.24,5.535,5.376,13.32439307,9.193689863,6.572358705,7.828516246,6.434331213,3.933837053
27.8965,5.38217,12.978,2.52,6.362,4.158,15.11833663,8.939102039,6.73572193,10.15671524,7.542955005,5.108853981
32.34373,10.39477,5.862,6.93,7.157,1.05319,19.07059717,9.165266852,10.03309348,13.37772363,8.05673278,5.45918239
36.1333,11.43053,8.334,8.01,11.827,1.2052,23.79808221,8.403245284,10.88138962,16.11560263,9.381532321,7.821390807
36.19243,4.97834,1.648,20.2,10.733,1.0764,23.4184692,7.281550253,9.136677098,15.17704264,9.381532321,7.91038041
43.12103,4.93072,1.35636,3.4,9.648,6.14137,27.85090912,7.174301439,10.26551225,16.18958371,9.641797478,8.465561555
40.24507,5.51889,5.871,16.059,18.54,12.319,35.00041888,8.431386253,7.801708424,19.40476026,10.6659729,10.21666476
40.62483,5.69491,5.814,14.786,18.128,12.399,38.48370276,7.171421125,7.384713353,21.35880664,10.70421558,15.32616268
41.76083,4.89023,6.27,18.93,16.524,15.256,40.48109393,7.708399686,8.854067573,21.16949801,11.53608152,20.74018283
42.10347,5.5509,6.783,21.297,13.42,22.64112,43.82861012,7.862898278,7.265516566,22.40209553,12.13380229,24.98223639
35.60667,6.31353,2.261,24.979,14.518,31.867,46.67960986,6.88316904,8.155219255,26.15743205,11.99460065,26.06142552
31.71483,5.39429,7.011,22.349,13.566,20.241,41.68707264,6.507372071,7.486287753,25.3622039,10.95352626,26.60856905
30.88287,5.56572,6.897,16.983,12.546,25.362,40.47566054,6.37002531,7.933818099,25.3622039,10.95352626,26.33783674
30.50363,4.13604,6.384,12.736,14.762,32.30501,40.52903431,7.77963469,7.01998803,23.06780069,10.3976124,25.36460254
46.71423,12.47552,11.484,15.08,10.304,20.70321,40.9936574,9.383198816,11.01347712,21.73456811,10.44941596,22.87873991
45.4753,16.12306,32.548,6.32,9.512,23.117,45.42676221,9.120461536,16.30606757,30.3530348,13.67536647,25.90809158
57.82893,17.33714,29.548,7.12,12.956,37.309,55.85422229,11.93952086,16.59963114,26.48159682,16.30473081,25.2094147
42.3656,15.97328,27.058,6.52,14.596,21.125,56.24439467,10.985508,19.56822136,28.71435094,13.40372316,23.02914925
39.9516,11.71461,25.544,5.58,13.366,13.59,43.22562126,10.17484962,19.72691412,20.13301584,11.02521449,15.40766613
34.05823,10.72245,21.012,4.59,10.168,11.179,38.26797948,9.481996423,16.72300267,14.79229408,10.10291107,9.341544721
25.38393,8.34368,14.214,3.105,7.344,5.244,26.91491755,7.363471495,15.33231109,8.464392796,9.672257294,6.410501766
21.4531,5.73307,10.712,2.34,4.51866,3.952,19.32767454,7.071217485,10.25281072,5.46380557,7.200886456,4.859179319
23.572,6.21746,7.056,2.352,5.12404,4.256,17.46187055,7.917123452,9.674332317,5.373577185,7.070610913,3.878027253
30.5278,7.98282,12.772,2.79,5.00947,2.46907,18.59463354,7.504633456,9.788322794,7.569219453,7.604828214,5.124287119
27.83153,13.67316,14,3.01,4.44182,3.1788,22.08092575,8.081462164,13.21557093,9.859336625,8.996789542,5.18235423
35.38713,11.75453,16,3.556,5.57823,3.27477,25.4957687,7.527766942,14.03242674,12.38326592,8.478460075,5.671083777
44.77977,7.69935,10.4,17.48,5.84684,4.10206,29.44714867,8.547197363,13.95547339,14.83787775,8.813813972,6.982064648
41.61033,4.45408,2.04,9.18,11.224,9.1392,36.0805975,8.931064599,10.87055123,17.4235774,9.199963162,9.999693246
50.2929,4.73464,2.34,33.93,18.564,11.6532,37.59394716,8.528825789,12.0353934,21.09734597,11.26288352,11.01994261
30.09773,5.92123,2.14,27.82,21.294,9.5872,36.01512099,8.973156348,8.55452927,23.47044242,10.02588185,11.26576768
33.2246,4.93699,6.498,28.842,12.84,21.186,36.66289514,7.462033372,9.318487069,22.25864389,10.17641214,14.49087497
33.70733,5.82484,5.529,23.571,11.4,22.572,35.90115399,7.226584243,8.10403433,21.48637559,8.249576613,18.61052334
35.70133,4.85901,6.27,28.93,19.206,17.266,36.69715989,7.803967838,7.270079228,23.29639826,9.213105985,19.54118235
32.62693,5.63439,5.7,12.3,21.78,22.88,33.58125246,7.114350471,6.336477481,21.89381637,11.15611243,21.44720444
39.4815,5.33922,1.938,20.862,14.8,23.01616,35.66831297,5.426933099,3.929221915,23.46320154,9.258669879,21.13121168
30.71707,5.64043,7.068,32.612,12.312,28.89454,37.73377968,6.341990729,3.773663736,26.00960525,10.05115377,23.59871071
30.83867,4.81463,6.783,26.537,6.2,29.89454,37.44702699,5.913152804,3.496710987,25.18376383,10.56108575,22.37148617
32.3482,6.22713,6.384,12.736,5.95,24.752,40.0585374,6.807770507,2.669472038,21.07991543,9.717669857,19.43152129
37.86477,12.54124,3.266,17.42,7.87643,21.82243,40.93703083,9.092284569,5.863437715,20.84045499,10.75085,19.20476355
48.9294,16.34376,36.668,7.12,12.06,35.912,63.84993897,12.76900419,19.87060177,23.19111945,16.74583524,26.96333917
54.9172,19.68066,21.356,8.44,16.02,45.98395,68.43203345,14.70438962,23.35323161,19.31617298,17.825228,31.79393207
40.25087,14.18915,12.76,9.45,10.55,43.888,51.7994665,9.596835269,8.187339796,26.95774581,11.5635199,22.1003311
31.04147,11.55116,12.66,4.95,5.4,36.18,38.77817185,9.112763111,14.03601468,16.20650468,11.19464705,9.29376826
26.13937,8.91358,18.54,4.05,9.9,2.28675,39.23060197,8.886114259,14.79002041,13.17665596,9.761771299,5.307845795
27.8051,7.79426,15.862,3.465,8.1,2.21552,35.77110867,7.598796992,13.82797654,10.66811593,9.761771299,6.776873216
29.8055,10.06534,18.54,4.05,4.97279,1.8218,38.4544323,9.204280489,17.36192379,12.05080053,9.761771299,5.493075682
32.9963,10.04012,18.816,4.032,6.4115,2.61723,38.54306454,9.920948261,16.36703237,12.49839878,9.949181768,5.915730341
39.82,11.15529,30.058,5.085,4.86904,1.78649,39.72162915,11.68125824,20.5104709,13.62913458,10.77666431,5.757010809
39.1013,21.00106,30.48,8.001,6.87164,1.41238,43.59807174,13.91295532,21.34575131,17.03892668,12.05148142,6.899253973
41.76487,21.98129,27.6,19.9341,6.8302,3.57261,47.14960996,14.79362386,22.07669384,17.7158889,12.89288274,7.276450167
51.858,19.39042,20.44,27.74,9.0026,2.16429,50.65621679,15.46772217,23.82937134,21.09049768,12.96670155,11.58270534
76.4852,16.4138,3.5,27.25,14.6,18.688,58.39819111,15.70131812,16.82086522,27.55868733,15.34034024,14.83297031
84.3286,6.10584,3.24,23.74,17.5,22.4,59.13897641,10.40252533,11.36223277,24.68634721,14.30121372,22.33809499
76.84543,6.40945,3.26,24.01,16.2,20.736,63.07225631,11.43948742,11.36223277,26.24519675,13.91871325,24.3281662
78.61953,7.7305,9.291,21.239,16.3,20.864,60.16253453,10.92217032,10.11360115,28.9035873,14.25065112,24.64532399
54.74397,7.51526,8.664,23.896,16.3,20.864,58.26950078,9.432627769,7.758128237,30.24681978,14.25065112,26.77173847
57.13597,7.13576,3.969,22.781,31.312,9.63316,55.48792109,8.502703245,6.411375419,32.22361336,14.26150338,30.95386659
63.7543,5.93169,9.348,16.572,30.282,15.93487,65.11276924,11.53867451,9.459472044,31.92101088,17.94443107,31.23711745
68.2186,6.57045,2.924,20.236,18.03626,30.80619,63.79325596,10.28440917,10.86124786,33.02849505,15.91397946,32.28531579
58.6454,18.32831,33.264,13.23,11.453,16.10785,73.2241993,14.03528467,20.54765988,24.45721006,15.8465863,24.49506941
41.1473,14.12726,32.342,7.065,9.514,12.071,49.07321512,11.2845256,17.33198592,26.20879372,12.27130883,16.06704302
32.19293,11.38069,23.896,5.22,7.03,10.56523,38.31299673,11.14387934,18.80669327,17.51392757,10.51341598,8.784852399
30.7872,12.8898,26.216,5.22,7.03,13.23947,40.1626472,11.3187005,22.11456042,15.46653902,9.806745212,8.194126678
26.7019,12.06881,24.102,5.265,7.09,11.26527,39.64160121,11.23090218,21.59719844,15.10839301,10.87363431,7.977744161
30.54983,10.43354,19.012,4.074,5.878,7.76567,36.86358929,10.11554851,17.93539398,12.61333373,8.768549139,6.54834835
30.9311,10.98219,27.398,5.665,6.242,2.44875,39.17036819,10.92964017,18.70167197,13.98728059,9.584818896,8.034944792
43.89743,11.19964,29.04,7.623,7.333,7.85149,41.94532318,11.70393716,21.63116169,15.46653902,11.1974609,9.624871634
49.68393,11.64081,27.6,19.9341,8.363,15.10078,48.79800945,13.44226398,21.46799169,19.62649184,11.78797392,15.36603741
81.115,15.69258,24.78,33.63,12.503,13.745,60.52260857,13.86241313,16.8227194,32.96559197,15.34034024,23.82583155
71.75763,14.05076,3.06,41.31,14.44851,9.10096,58.28046755,9.579773685,7.804160278,30.65139362,14.46856127,25.64322582
80.48663,14.38269,3.16,42.66,13.862,6.24043,57.7826947,9.296215486,10.63148891,32.69662804,14.28040619,23.4784176
76.85527,15.55054,3.5,47.25,14.315,14.40406,69.68419686,12.2461942,11.90396547,34.24302992,16.10784605,27.12957555
67.70913,7.03078,9.861,33.769,27.68,24.566,66.26245945,11.33329329,11.29336767,36.75747784,18.07490287,26.58614884
60.72077,7.41442,9.633,41.067,28.561,20.618,66.39497465,11.33329329,10.85152092,36.75747784,21.31895975,25.81145487
57.7546,6.05044,9.006,31.554,26.702,19.276,63.94194431,8.070854149,8.741389432,37.2203103,19.99745826,24.55253521
55.52157,5.49707,8.55,33.45,25.35,18.3,62.97598274,8.070854149,9.132455854,36.81980995,19.99745826,22.45656699
58.47793,6.81922,2.465,28.135,24.505,14.79,58.85062864,7.515476661,9.085927791,33.34679723,19.89957848,22.36265697
51.05213,5.58418,7.866,28.014,23.322,14.076,52.18350945,7.08809699,8.393438596,33.1402507,18.59168296,22.1930118
46.87707,6.31313,8.265,32.335,24.505,23.49,52.68911439,7.395741783,9.894405709,33.42360596,20.10506907,27.0560516
49.4631,5.27207,8.379,25.721,24.843,23.814,53.30442525,6.95019644,10.43858169,33.1182772,20.10506907,24.91627941
39.20447,16.84663,34.6,22.49,29.237,28.026,52.38011008,11.35619669,16.79588661,27.92601229,22.0441723,27.11356752
34.0552,16.27893,46.284,7.656,29.406,24.708,54.17792099,12.50919549,18.13259852,28.13587776,16.98858778,26.15421341
31.38943,13.21655,27.636,5.64,23.829,20.022,45.26659173,9.00729704,12.22490005,28.05771837,13.86863033,20.95281313
34.30347,14.06114,25.52,10.15,24.505,14.79,51.38216548,11.34125806,16.59763316,22.7367659,16.04405847,16.09729633
44.84827,14.67037,28.428,6.21,17.802,14.076,51.16058205,13.87812734,24.67632495,16.50037101,13.99792822,14.31702808
38.99654,12.50397,26.162,5.715,13.843,12.954,45.47396385,11.77367615,19.47831726,16.37253514,12.21475371,13.93998086
61.0507,13.82964,29.664,6.48,15.696,14.688,52.28950307,13.84385553,22.55080165,18.28174751,14.02607412,12.43259993
32.066,12.30844,25.132,5.49,15.738,12.444,42.99115351,12.97871845,21.59719844,14.3432654,12.88683508,10.45598046
50.1068,14.01413,28.028,6.006,18.447,14.586,54.35329223,15.04889783,24.21456026,16.28510006,15.19865344,12.35637744
49.2083,14.21361,38.836,6.57,18.834,14.892,54.42820019,13.80126021,23.77269024,18.98020067,16.67150357,13.85607243
50.57587,22.88083,35.04,9.198,13.14,13.432,54.42820019,15.40492354,24.57659344,18.19824452,15.57861412,13.49124505
63.39723,22.5263,30.2,11.812,19.479,15.402,51.80038236,15.40492354,24.57659344,19.69752509,17.35543045,14.4738402
82.59893,24.08502,14.08,22.68,25.628,17.544,58.13903161,14.05566297,19.35620079,26.704532,16.19436076,23.97945053
88.4424,18.07792,3.94,33.19,25.413,20.094,64.84411648,15.01820496,16.95491443,31.56399031,16.97442631,23.76062051
86.03717,8.43159,4.2,36.7,35.49,21.42,72.55333032,14.4171045,14.16123306,31.49335038,18.75028478,23.85157135
83.87997,8.03614,4.1,35.35,32.595,25.215,71.65298551,13.84004902,14.59611351,30.65799563,18.75028478,22.14879337
58.38147,8.15113,11.685,31.865,26.445,4.1,63.29800886,14.96755156,14.53809066,30.06522235,18.09200082,20.49236842
52.0346,5.94393,8.949,31.871,9.42,1.79106,49.12464443,8.418505418,12.45140866,22.6746916,13.68262987,16.18720676
49.80757,6.06673,8.265,18.135,8.7,2.76675,47.3894554,9.519664239,11.60597675,21.7151811,13.58475009,13.53912709
44.0026,7.00867,7.581,19.659,7.98,2.82035,42.74118121,8.959734804,9.770092396,20.15143454,12.57120718,11.94705728
43.0655,5.97794,2.176,23.664,7.68,11.52,43.4479273,10.833288,11.09902688,18.92814509,12.07070924,12.50559238
41.28623,5.67042,8.151,19.029,8.58,28.457,50.18447973,9.244545652,11.04619326,22.32399969,12.77712083,19.91829695
41.7508,7.26642,8.208,32.112,11.52,30.096,49.75469648,9.348141568,11.44426842,22.53054622,12.77712083,19.78820681
42.04167,7.35521,8.037,14.263,11.28,23.829,44.43139807,8.534364195,9.792478181,22.35038678,13.22787863,22.06825257
42.09343,13.82097,14.355,8.85,7.25,24.505,46.51975572,8.173288781,11.64154098,23.72592519,13.62949337,24.70082705
36.82177,14.68511,27.44,8.64,8.64,15.696,47.32404456,11.83221051,13.34355833,23.13146925,13.31829835,18.64737601
36.3373,11.73664,20.976,4.84,6.05,13.189,33.22096927,13.62978398,12.54917634,19.86391789,11.56513941,17.01979173
42.9658,13.37502,13.936,9.52,6.8,14.824,35.1235016,13.60887952,21.21601598,19.87804151,11.88674046,17.17869501
36.6924,13.81106,27.604,6.03,5.36,12.06,33.70232278,16.1797287,24.98790809,17.529812,12.91775217,13.60291585
27.78663,8.60579,18.334,4.005,3.56,3.56,19.28278905,11.71043697,11.76875681,16.06355255,10.05067092,8.890764766
24.24563,7.69498,20.592,3.24,2.88,1.22429,17.46052663,9.752596179,10.86305749,10.84851996,8.585452289,8.926939074
23.58,6.72489,15.252,2.79,2.48,1.18082,17.34602618,7.618071693,10.91974481,8.510347255,7.873355188,6.337439449
24.6635,7.13416,16.5312,3.024,2.88,1.37619,18.89981923,8.70839937,10.93692595,8.970206767,7.795991155,5.389813154
27.20427,6.99675,17.556,2.97,2.64,1.88777,19.32628218,10.98601527,10.37693192,8.695622034,7.542955005,5.724712171
35.39487,13.3163,18.48,4.851,5.52991,1.53504,21.09485573,14.08927879,10.46823482,11.90915948,10.9387097,7.356332137
41.92807,9.89443,19.8,14.3006,8.91,2.3113,27.61609334,13.21560278,13.13807622,15.97034548,12.71201372,6.276737156
52.45733,16.24391,10.82,11.47,19.097,2.21581,36.52134929,15.24638755,14.27366124,16.23673657,12.74013969,6.749246983
51.99343,12.88872,2.54,24.29,22.733,5.34725,43.3226579,15.76453163,11.78324438,19.18337167,13.6273781,8.121093979
50.31427,4.8915,2.38,22.13,21.301,1.54427,40.9205831,12.88568177,11.78324438,18.03309907,13.6273781,7.314513173
47.84567,5.80828,2.54,24.29,22.733,8.763,40.54979005,12.77464357,12.15807045,19.6857117,13.6775962,11.95050981
42.693,5.77608,7.353,25.217,6.45,10.32,36.52720962,13.67253322,10.85436929,18.60944522,12.11841547,12.08464607
37.9646,6.69623,6.498,18.842,5.7,9.12,34.10014655,9.010293313,8.48216466,18.97872166,10.473491,13.31560551
34.37323,5.45869,6.384,19.456,5.6,8.96,33.93259155,7.57770483,8.378311844,18.84876729,10.473491,12.64586702
31.42297,4.2403,5.757,12.523,5.05,16.44155,32.5904397,7.142751709,7.442283943,17.19859809,9.570642182,11.40061062
32.6171,4.89366,1.802,17.878,5.3,18.07659,32.67907194,7.422104086,6.954004309,17.8532243,10.06451082,12.07075702
32.2522,5.07629,6.042,11.518,6.36,25.80566,32.67907194,8.000784411,7.190354759,20.45341445,10.06451082,14.49621585
